id,name,date,director,actor,language
1606682,Ajj De Ranjhe,2012.0,Manmohan Singh,Aman Dhaliwal,Hindi
1606764,Raghuvinte Swantham Raziya,2011.0,Vinayan,Meghana Raj,Malayalam
1606800,Happy Happy Ga,2010.0,Priya Sharan,Varun Sandesh,Telugu
1606930,Mr. Garagasa,2008.0,Dinesh Baboo,Komal Kumar,Kannada
1606938,Nenjathai Killadhe,2008.0,Agathiyan,Vikranth,Tamil
1606953,Good Night,2008.0,Geetika Narang Abbasi,Vinod Nagpal,Hindi
1607048,Narakasuran,2006.0,K R Ramdas,Riyaz Khan,Malayalam
1607054,Badha,2005.0,Wajed Ali Sumon,Shakib Khan,"Bengali, Bangla"
1607136,Woh Tera Naam Tha,2003.0,Kuku Kohli,Arjan Bajwa,Hindi
1607147,Ice,2003.0,Raguraj R,Ashok,Tamil
1607151,Anubhav: An Experience,2003.0,Sandeep Kumar,Paresh Rawal,Hindi
1607249,Agniputra,2000.0,,Mithun Chakraborty,Hindi
1607251,Fenugreek,2000.0,B. Lenin,,Hindi
1607268,Neti Gandhi,1999.0,E.V.V. Satyanarayana,Dr. Rajasekhar,Telugu
1607271,Dulhan Banoo Main Teri,1999.0,,Deepti Bhatnagar,Hindi
1607299,Malabaril Ninnoru Manimaaran,1998.0,Pappan Naripatta,Jagadish,Malayalam
1607369,Aavesham,1994.0,Kodi Ramakrishna,Dr. Rajasekhar,Telugu
1607371,Insaaf Apne Lahoo Se,1994.0,,,Hindi
1607421,Shankra,1991.0,Sudarshan Nag,Sunny Deol,Hindi
1607430,Enkitta Mothathe,1990.0,R. Sundarrajan,Vijayakanth,Tamil
1607446,Pudhu Varisu,1990.0,Rajashekar,Pandiarajan,Tamil
1607450,Gopala Rao Gari Abbayi,1989.0,Manivannan,Rajendra Prasad,Telugu
1607460,Meri zabaan,1989.0,Shibu Mitra,Mithun Chakraborty,Hindi
1607472,Bhopal: Beyond Genocide,1988.0,Salim Shaikh,,Hindi
1607473,Gunahon Ka Faisla,1988.0,Shibu Mitra,Dimple Kapadia,Hindi
1607474,Nallavan,1988.0,S. P. Muthuraman,Vijayakanth,Tamil
1607479,Donga Ramudu,1988.0,K Raghavendra Rao,Nandamuri Balakrishna,Telugu
1607537,Aa Neram Alppa Dooram,1985.0,Thampi Kannanthanam,Mammootty,Malayalam
1607540,Geethanjali,1985.0,Rangarajan K,Murali,Tamil
1607550,Toofan Rani,1985.0,,,Hindi
1607554,Iru Medhaigal,1984.0,Muktha Srinivasan,Sivaji Ganesan,Tamil
1607558,Hum Rahe Na Hum,1984.0,Chetan Anand,Vijay Anand,Hindi
1607563,Ingeyum Oru Gangai,1984.0,Manivannan,Murali,Tamil
1607565,Akalmand,1984.0,,Jeetendra,Hindi
1607569,Marakkillorikkalum,1983.0,Fazil,Prem Nazir,Malayalam
1607570,Ente Katha,1983.0,P.K. Joseph,Prem Nazir,Malayalam
1607572,Thavalam,1983.0,Thampi Kannanthanam,Jayabharathi,Malayalam
1607574,Himavahini,1983.0,P G Viswambharan,Mammootty,Malayalam
1607581,Aagaaya Gangai,1982.0,Manobala,Karthik Muthuraman,Tamil
1607622,Kanni Paruvathile,1979.0,B. V. Balaguru,Rajesh,Tamil
1607649,Bhagyavantaru,1977.0,H. R. Bhargava,Dr. Rajkumar,Kannada
1607711,Kuthuvilakku,1972.0,W. S. Mahendran,Anandan,Tamil
1607713,Agnimrigam,1971.0,M. Krishnan Nair,Prem Nazir,Malayalam
1607757,Haye Mera Dil,1968.0,Ved Madan,Kishore Kumar,Hindi
1607794,Sky palace,1965.0,Khwaja Ahmad Abbas,Prithviraj Kapoor,Hindi
1607807,Begaana,1963.0,Sadashiv Rao Kavi,Dharmendra,Hindi
1607841,Mangalya Balam,1959.0,Adurthi Subba Rao,Nageshwara Rao Akkineni,Telugu
1607854,Diwana,1958.0,Abdul Rashid Kardar,Suraiya,Hindi
1607861,Rani Rupmati,1957.0,S.N. Tripathi,Nirupa Roy,Hindi
1607902,Sheesh Mahal,1950.0,Sohrab Modi,Sohrab Modi,Hindi
1607985,Bhakta Prahlada,1932.0,,,Telugu
1608150,American Junction,,Prem Sreekumar,Soubin Shahir,Malayalam
1608155,Auto Brothers,,,,Malayalam
1608156,Banjara Sangam,,Rohit Penumatsa,,Telugu
1608197,Difficult People,,,,Hindi
1608234,Golmaal,,Pon Kumaran,Jiiva,Tamil
1608343,Sab Moh Maya Hai,,Abhinav Pareek,Annu Kapoor,Hindi
1608487,Jalapata,2024.0,S V Ramesh Begar,Nagashree Begar,Kannada
1608491,Ilayaraja garitho aa Raathri Prayaanam,2024.0,Vamsy,Vamsy,Telugu
1608558,Vinveli Devathai,2023.0,Shalini Balasundaram,Shalini Balasundaram,Tamil
1608559,The 30 Days,2023.0,Uriel Massey,Shalini Sood,Hindi
1608622,Local,2023.0,Saif Chandan,Ador Azad,"Bengali, Bangla"
1608723,Bhole Baba Paar Karega,2022.0,Abhimanyu Mukherjee,Anirban Chakrabarti,"Bengali, Bangla"
1608746,Cheene Baadaam,2022.0,Shieladitya Moulik,Yash Daasguptaa,"Bengali, Bangla"
1608863,Roommate,2021.0,,,Tamil
1608865,Crime Factory,2021.0,,,Hindi
1608945,I Have A Cinema,2020.0,Rohithh Dhruvan,Suraj Paka,Telugu
1609012,Mafia,2020.0,Birsa Dasgupta,Anindita Bose,Hindi
1609049,4 Letters,2020.0,Raguraj R,Apsara Rani,Telugu
1609126,Little Men,2019.0,Aritra Sarkar,,Hindi
1609150,Fatafat,2019.0,,Vijay Kumar Dogra,Hindi
1609178,Peyithozhinju,2018.0,Ashok Nochikkadan,,Malayalam
1609196,The Terrorist,2018.0,P C Shekar,Keerthi Bhanu,Kannada
1609324,Kalaripayattu,2017.0,Anal Shah,,Hindi
1609341,Vaisakham,2017.0,Jaya B,Harish Verma,Telugu
1609347,Aithe 2.0,2017.0,Raj Madiraju,Indraneil Sengupta,Hindi
1609366,Sree Hari Hara Sudhan Swami Ayyappan,2017.0,,,Tamil
1609396,Mohammed Rafi Fan Blog,2017.0,Nihaal Faizal,,Malayalam
1609521,Main Hoon Rajinikanth,2015.0,Faisal Saif,Smita Gondkar,Hindi
1609564,Karanavar,2014.0,Jahangir Shamz,Divyadarshan,Malayalam
1609595,Pappali,2014.0,A. Govindamurthy,Senthil Kumar,Tamil
1609631,Biye Not Out,2014.0,Sudeshna Roy,Rituparna Sengupta,"Bengali, Bangla"
1609637,Strings of Passion,2014.0,Sanghamitra Chaudhuri,Zeenat Aman,"Bengali, Bangla"
1609685,Porichoi,2013.0,Rupali Guha,Mishti Chakravarty,"Bengali, Bangla"
1609728,2 Nights in Soul Valley,2012.0,,,Hindi
1609750,Paagan,2012.0,Mohammed Aslam,Srikanth,Tamil
1609849,Jai Bholo Telangan,2011.0,Nimmala Shankar,Jagapati Babu,Telugu
1609880,Nirakazhcha,2010.0,Anish J. Karrinad,Vincenzo Bocciarelli,Malayalam
1609887,Aithalakkadi,2010.0,J G Krishna,Rangayana Raghu,Kannada
1609932,Vedigundu Murugesan,2009.0,A. Govindamurthy,Pasupathy,Tamil
1610028,Mahaguru,2007.0,Anup Sengupta,Mithun Chakraborty,"Bengali, Bangla"
1610112,Valmiki,2005.0,M. S. Ramesh,Shivaraj Kumar,Kannada
1610115,Nagordola,2005.0,,Roopa Ganguly,"Bengali, Bangla"
1610126,Oridam,2005.0,Pradeep Nair,Geethu Mohandas,Malayalam
1610130,Amar Shopno Tumi,2005.0,Hasibul Islam Mizan,Shakib Khan,"Bengali, Bangla"
1610179,Adhiyar,2003.0,Saidul Anam Tutul,Litu Anam,"Bengali, Bangla"
1610192,Kovilpatti Veeralakshmi,2003.0,K. Rajeswar,Simran,Tamil
1610220,Valkannadi,2002.0,Anil Kumar,Kalabhavan Mani,Malayalam
1610247,Ekangi,2002.0,V. Ravichandran,V. Ravichandran,Kannada
1610261,Meri Pyaari Bahania Banegi Dulhania,2001.0,Jayant Gilatar,Mithun Chakraborty,Hindi
1610311,Maa Balaji,1999.0,Kodi Ramakrishna,,Telugu
1610326,Ellame En Pondattithaan,1998.0,V. Sekhar,Ramki,Tamil
1610336,Mayer Adhikar,1998.0,Narayan Ghosh Mita,Prosenjit Chatterjee,"Bengali, Bangla"
1610374,Muqaddar,1996.0,T. L. V. Prasad,Mithun Chakraborty,Hindi
1610379,Mrugam,1996.0,Rudraraju Suresh Varma,J. D. Chakravarthi,Telugu
1610461,Numbri Aadmi,1991.0,Swaroop Kumar,Mithun Chakraborty,Hindi
1610546,Elu Suttina Kote,1987.0,B. C. Gowrishankar,Ambareesh,Kannada
1610561,Marumagal,1986.0,Karthik Raghunath,Sivaji Ganesan,Tamil
1610592,Kolakkomaban,1983.0,J Sasikumar,Mohanlal,Malayalam
1610614,Aakrosam,1982.0,A. B. Raj,Prem Nazir,Malayalam
1610639,Ooriki Ichina Maata,1981.0,M. Balayya,Chiranjeevi,Telugu
1610641,Mahfil,1981.0,Amar Kumar,Mohan Chandulkar,Hindi
1610650,Jwaala Daaku,1981.0,R.P. Swamy,Mahendra Sandhu,Hindi
1610661,Ganga Aur Suraj,1980.0,A. Salaam,Sunil Dutt,Hindi
1610671,Arivu,1979.0,Katte Ramachandra,,Kannada
1610680,The Farewell of the Bride,1978.0,Kazi Zahir,Bulbul Ahmed,"Bengali, Bangla"
1610683,Paavathin Sambalam,1978.0,,Rajinikanth,Tamil
1610684,Padakuthira,1978.0,P. G. Vasudevan,Kamal Haasan,Malayalam
1610715,Bhadrakali,1976.0,,Sivakumar,Tamil
1610717,Naach Uthe Sansaar,1976.0,Yakub Hasan Rizvi,Shashi Kapoor,Hindi
1610730,Thiruvonam,1975.0,Sreekumaran Thampi,Prem Nazir,Malayalam
1610742,Vani Rani,1974.0,C.V. Rajendran,Sivaji Ganesan,Tamil
1610748,Chhutir Phande,1973.0,Salil Sen,Aparna Sen,"Bengali, Bangla"
1610760,Sabse Bada Sukh,1972.0,Hrishikesh Mukherjee,Vijay Arora,Hindi
1610765,Maaya,1972.0,Ramu Kariat,Thikkurissy Sukumaran Nair,Malayalam
1610796,Yaadgar,1970.0,,,Hindi
1610830,Agniputhri,1967.0,M. Krishnan Nair,Prem Nazir,Malayalam
1610842,Shudhu Ekti Bachhar,1966.0,Uttam Kumar,Uttam Kumar,"Bengali, Bangla"
1610880,Je Nodi Morupothay,1961.0,Salahuddin,Rawshan Ara,"Bengali, Bangla"
1610890,Naan Kanda Swargam,1960.0,Chittajalu Pullayya,K. A. Thangavelu,Tamil
1610910,Chandan,1958.0,M. V. Raman,Kishore Kumar,Hindi
1610914,Yaar Paiyyan,1957.0,T. R. Raghunath,Gemini Ganesan,Tamil
1610921,Charana Daasi,1956.0,Tatineni Prakash Rao,N.T. Rama Rao,Telugu
1610928,Hatim Tai,1956.0,Homi Wadia,P. Jairaj,Hindi
1610941,Shahenshah,1953.0,Amiya Chakrabarty,Ranjan,Hindi
1610991,Garmil,1942.0,Nirendranath Lahiri,Chhabi Biswas,"Bengali, Bangla"
1610992,Khandaan,1942.0,Shaukat Hussain Rizvi,Noor Jehan,Hindi
1611001,Bardidi,1939.0,Amar Mullick,Jogesh Choudhury,"Bengali, Bangla"
1611025,Judgement of Allah,1935.0,Mehboob Khan,M. Kumar,Hindi
1611205,Alaudhinin Arputha Camera,,Naveen,Naveen,Tamil
1611224,The Battle of Bhima Koregaon,,Ramesh Thete,Arjun Rampal,Hindi
1611424,Pooja Meri Jaan,,Navjot Gulati,Mrunal Thakur,Hindi
1611484,Untitled Basil Joseph Movie,,Basil Joseph,,Malayalam
1611486,Vasco Da Gama,,R.G. Krishnan,Nakul,Tamil
1611514,Music Shop Murthy,2024.0,Siva Paladugu,Ajay Ghosh,Telugu
1611543,Luv You Shankar,2024.0,Rajiv S. Ruia,Abhimanyu Singh,Hindi
1611563,Love Stories,2024.0,Giasuddin Selim,Khairul Basar,"Bengali, Bangla"
1611642,Veeman,2023.0,Keera,Vijay Karthik,Tamil
1611665,Nikosh,2023.0,Rubel Hasan,Tasnia Farin,"Bengali, Bangla"
1611689,Shohore Onek Rod,2023.0,Mizanur Rahman Aryan,Khairul Basar,"Bengali, Bangla"
1611691,BOYS,2023.0,Saran,Saran,Tamil
1611726,Maatrangale Vidai,2023.0,Vignesh,Mithran,Tamil
1611740,Karan Arjun,2022.0,Mohan Srivatsa,,Telugu
1611814,Senthozhan Sengkathirvaanan,2022.0,,,Tamil
1611885,Kaun Con Man?,2022.0,Achyut Prashast Singh,Achyut Prashast Singh,Hindi
1611890,Biscut,2022.0,Amish Srivastava,Chittaranjan Tripathy,Hindi
1611922,Mudi,2021.0,Yassir Muhamed,Anand Bal,Malayalam
1612027,Emotional Fool,2021.0,,,Telugu
1612080,Theeviram,2020.0,Michael Muthu,Amzath Khan,Tamil
1612190,Silent Emotions,2020.0,Ambrish Bhatia,,Hindi
1612238,Rampunthanavaruthi,2019.0,P.R. Arun,Sanju Sivaram,Malayalam
1612248,Chumbak,2019.0,Isabelle van Hoorn,Vartika Pandey,Hindi
1612261,Moner Moto Manush Pailam Na,2019.0,Jakir Hossain Raju,Shakib Khan,"Bengali, Bangla"
1612262,Satyameva Jayate,2019.0,,Arjun Chakrabarty,Hindi
1612328,U kathe hero,2018.0,,Lahari Shari,Telugu
1612362,Kottayam,2018.0,Binu Bhaskar,Aneesh G Menon,Malayalam
1612369,"16mm: Memories, Movement and a Machine",2018.0,K.R Manoj,,Malayalam
1612411,Kumari 21F,2018.0,,Nidhi Kushalappa,Kannada
1612434,Jhangri,2017.0,Kabilan Plondran,Vicran Elanggoven,Tamil
1612466,The Front Page,2017.0,Filmian,Suhas,Telugu
1612499,Aame,2017.0,Vejju Satyanarayana,,Telugu
1612524,Sivappu Enakku Pidikkum,2016.0,Youreka,Youreka,Tamil
1612744,@Andheri,2014.0,Biju Bhaskar Nair,Atul Kulkarni,Malayalam
1612759,Kshatriya,2014.0,K. Uday Chandu,Srikanth,Telugu
1612842,3 On a Bed,2012.0,Rajdeep Paul,Saurav Das,Hindi
1612911,Anaagarigam,2011.0,Krishna Devan,Vibhu Raman,Tamil
1612995,Aakhari Decision,2010.0,Deepak Kumar Bandhu,Anant Jog,Hindi
1613053,SMS,2008.0,Surjulan,Navya Nair,Malayalam
1613164,Hero,2006.0,Swapan Saha,Koel Mallick,"Bengali, Bangla"
1613210,Deepangal Sakshi,2005.0,K. B. Madhu,Indrajith Sukumaran,Malayalam
1613218,Chand Bujh Gaya,2005.0,Sharique Minhaj,Faisal Hussain Khan,Hindi
1613301,The Wound,2002.0,Kumar Jay,Pankaj Berry,Hindi
1613342,Kattuvannuvilichapol,2001.0,B. Sasidaranpilla,Chippy,Malayalam
1613345,Usire,2001.0,Prabhu Solomon,V. Ravichandran,Kannada
1613367,Kannukku Kannaga,2000.0,S. Dhayalan,Murali,Tamil
1613379,Kakkai Siraginilae,2000.0,P. Vasu,R. Parthiban,Tamil
1613388,Rahasya,2000.0,N.R. Joshi,Pankaj Berry,Hindi
1613402,Ganga Ki Kasam,1999.0,T. L. V. Prasad,Jackie Shroff,Hindi
1613446,Ikkareyanente Manasam,1997.0,K K Haridas,Prem Kumar,Malayalam
1613482,Kolangal,1995.0,I V Sasi,Jayaram,Tamil
1613485,Thirumoorthy,1995.0,Pavithran,Vijayakanth,Tamil
1613500,Sipahi,1994.0,Kazi Hayat,Manna,"Bengali, Bangla"
1613519,Prajapati,1993.0,Biplab Chatterjee,Mamata Shankar,"Bengali, Bangla"
1613538,Thalaivasal,1992.0,Selva,S. P. Balasubramaniam,Tamil
1613577,Vaigasi Poranthachu,1990.0,Radha Bharathi,Prashanth Thyagarajan,Tamil
1613625,Aadhya Papam,1988.0,P. Chandrakumar,Vimal Raja,Malayalam
1613653,Woh Din Aayega,1987.0,Satyen Bose,Ashok Kumar,Hindi
1613655,Mazloom,1986.0,C.P. Dixit,Anita Raj,Hindi
1613673,Bharyabhartala Bandham,1985.0,V. B. Rajendra Prasad,Nandamuri Balakrishna,Telugu
1613674,Padikkatha Pannayar,1985.0,K. S. Gopalakrishnan,Sivaji Ganesan,Tamil
1613675,Khooni,1985.0,Manivannan,Bhanuchander,Telugu
1613684,Meraa Dost Meraa Dushman,1984.0,Raj Khosla,Shatrughan Sinha,Hindi
1613689,Alaya Deepam,1984.0,C. V. Sridhar,Sujatha,Tamil
1613701,Shapath,1984.0,Ravikant Nagaich,Raj Babbar,Hindi
1613721,Sangili,1982.0,C. V. Rajendran,Sivaji Ganesan,Tamil
1613730,Mohana Punnagai,1981.0,C. V. Sridhar,Sivaji Ganesan,Tamil
1613742,Air Hostess,1980.0,P. Chandrakumar,Prem Nazir,Malayalam
1613760,Nakshathrangale Kaaval,1978.0,K. S. Sethumadhavan,Adoor Bhasi,Malayalam
1613769,Hombisilu,1978.0,Geethapriya,Aarathi,Kannada
1613874,Anjal Petti 520,1969.0,T. N. Balu,Sivaji Ganesan,Tamil
1613916,Thazhampoo,1965.0,M. S. Ramadass,M. G. Ramachandran,Tamil
1613918,Shanthi,1965.0,A. Bhimsingh,Sivaji Ganesan,Tamil
1613923,Mohabbat Isko Kahete Hain,1965.0,Akhtar Mirza,Shashi Kapoor,Hindi
1613955,Sabarimala Sree Ayyappan,1961.0,Sreeramulu Naidu,Thikkurissy Sukumaran Nair,Malayalam
1613961,Char Diwari,1961.0,Krishan Chopra,Shashi Kapoor,Hindi
1613974,Banda Ramudu,1959.0,P. Pullaiah,N.T. Rama Rao,Telugu
1613993,Chakravarthi Thirumagal,1957.0,P. Neelakantan,M. G. Ramachandran,Tamil
1614052,Chittor Vijay,1947.0,Mohan Sinha,Monica Desai,Hindi
1614471,Jaya Aar Sharmin,,Piplu Khan,Jaya Ahsan,"Bengali, Bangla"
1614542,Pepe,,Shreelesh S Nair,Vinay Rajkumar,Kannada
1614661,घूरो,,Shiraz Asim,,Hindi
1614673,OFF-SCREEN,2024.0,Abhiraj C K,Sai srikanth,Tamil
1614698,Siragan,2024.0,Venkateshwaraj,Gajaraj,Tamil
1614733,Shesh Rokkha,2024.0,Sudeshna Roy,Indraneil Sengupta,"Bengali, Bangla"
1614742,Kazi,2023.0,Sheba Ghosh,Kazi Nipu,Hindi
1614763,Hukus Bukus,2023.0,Vinay Bhardwaj,Arun Govil,Hindi
1614856,Kanwar,2023.0,Praful Tyagi,Amit Malik,Hindi
1614860,Veeram,2023.0,Khadar Kumar S,Prajwal Devaraj,Hindi
1614881,Yeh Shaadi Nahi Ho Sakti,2023.0,Akarsh Khurana,Prajakta Koli,Hindi
1614952,Mission Everest,2022.0,Debaditya Bandyopadhyay,Chandrayee Ghosh,"Bengali, Bangla"
1615026,Nathicharami,2022.0,Nagu Gavara,Poonam Kaur,Telugu
1615096,Clue: A Love Thriller,2021.0,Venkateswarlu Karadi,Bhoomireddy Venkat Reddy,Telugu
1615116,Just Another Day,2021.0,Prataya Saha,Anshulika Kapoor,Hindi
1615123,Connection,2021.0,Satish Ramamoorthy,Niraj Pandey,Hindi
1615160,Sara,2021.0,Shalini Balasundaram,Shalini Balasundaram,Tamil
1615162,Ei Ami Renu,2021.0,Saumen Sur,Sohini Sarkar,"Bengali, Bangla"
1615319,Screenplay of an Indian Love Story,2020.0,K.L. Prasad,Pragathi Yadhati,Telugu
1615345,Cameraman Devdutt Ke Saath Govind Ahuja,2019.0,Kartik Hegde,Abhay Sharma,Hindi
1615426,Blackboard vs Whiteboard,2019.0,Tarun s Bisht,Raghubir Yadav,Hindi
1615481,Variyavan,2018.0,Karthik Gopal,Parthy KL,Tamil
1615516,Ennaalum Sarath..?,2018.0,Balachandra Menon,Charlie Joe,Malayalam
1615520,Kasu Mela Kasu,2018.0,K. S. Palani,Mayilsamy,Tamil
1615537,School Diary,2018.0,M Hajamoinu,Mamitha Baiju,Malayalam
1615569,Udanchhoo,2018.0,Vipin Parashar,Rajneesh Duggal,Hindi
1615637,Vilayattu Aarambam,2017.0,Vijay Anand,Yuvan,Tamil
1615664,Six Feet,2017.0,Saji Palamel,Irshad Ali,Malayalam
1615670,God Say,2017.0,Shyju Govind,Vinay Forrt,Malayalam
1615716,Dum,2016.0,Anuram,Shine Tom Chacko,Malayalam
1615858,Secrets of Sex Chapter 3,2014.0,Kumaar Aadarsh,Leena Kapoor,Hindi
1615859,Stepney,2014.0,Aziz Naser,Adnan Sajid Khan,Hindi
1615923,Villain,2013.0,Tota Roy Chowdhury,Tota Roy Chowdhury,"Bengali, Bangla"
1615949,Alias Janaki,2013.0,Kodavatiganti Dayaa,Venkat Rahul,Telugu
1615950,PR: Public Relations,2013.0,Nakshatra Bagwe,Nakshatra Bagwe,Hindi
1615974,Bin Phere Free Me Tere,2013.0,Manoj Sharma,Arsh Deol,Hindi
1615996,Bawali Unlimited,2012.0,Sujit Mondal,Payel Sarkar,"Bengali, Bangla"
1616051,Hazaribagh: Toxic Leather,2012.0,,,"Bengali, Bangla"
1616077,The Murderer: Hamilton Palace,2011.0,Raj N. Sippy,Mimoh Chakraborty,Hindi
1616085,Dussasana,2011.0,Posani Krishna Murali,Srikanth,Telugu
1616086,Zabardast,2011.0,Aziz Naser,Aziz Naser,Hindi
1616095,Rangappa Hogbittana,2011.0,Prasanna M L,Ramesh Aravind,Kannada
1616118,Payback,2010.0,Sachin P Karande,Gulshan Grover,Hindi
1616147,Valiyangadi,2010.0,Salim Baba,Manikuttan,Malayalam
1616363,Girivalam,2005.0,Shivraj,Richard Rishi,Tamil
1616401,Koottu,2004.0,Jayaprakash,Richard Rishi,Malayalam
1616461,Lahiri Lahiri Lahirilo,2002.0,Y. V. S. Chowdary,Harikrishna Nandamuri,Telugu
1616513,Sayahnam,2000.0,R Sarath,O Madhavan,Malayalam
1616608,Dil Ka Doctor,1995.0,Avtar Bhogal,Anupam Kher,Hindi
1616614,Mazhavilkkoodaram,1995.0,Siddique Shameer,Rahman,Malayalam
1616628,Khudai,1994.0,Johny Bakshi,Rajesh Khanna,Hindi
1616691,Velai Kidaichuruchu,1990.0,P. Vasu,Sathyaraj,Tamil
1616693,Chor Pe Mor,1990.0,Kapil Kapoor,Naseeruddin Shah,Hindi
1616717,Thiyagu,1990.0,S. P. Muthuraman,Raghuvaran,Tamil
1616722,Thaai Naadu,1989.0,Aravindraj R,Sathyaraj,Tamil
1616735,Ramudu Bheemudu,1988.0,K. Murali Mohana Rao,Nandamuri Balakrishna,Telugu
1616737,Woh Phir Aayegi,1988.0,B. R. Ishara,Rajesh Khanna,Hindi
1616743,Kandathum Kettathum,1988.0,Balachandra Menon,Balachandra Menon,Malayalam
1616784,Ice Cream,1986.0,Antony Eastman,Mammootty,Malayalam
1616790,Saadhanai,1986.0,A. S. Pragasam,Sivaji Ganesan,Tamil
1616803,Ulta Seedha,1985.0,Subodh Mukherji,Raj Babbar,Hindi
1616823,Navagraha Naayagi,1984.0,K. Shankar,Vijayakanth,Tamil
1616825,Pakhandee,1984.0,,Shashi Kapoor,Hindi
1616853,Ponmudy,1982.0,N Sankaran Nair,Prem Nazir,Malayalam
1616857,Anandha Ragam,1982.0,Bharani,Sivakumar,Tamil
1616864,Khoon Ka Rishta,1981.0,Samir Ganguly,Jeetendra,Hindi
1616883,Choron Ki Baaraat,1980.0,K. C. Bokadia,Shatrughan Sinha,Hindi
1616892,And She Was Beautiful,1979.0,Amjad Hossain,Bobita,"Bengali, Bangla"
1616894,Bin Phere Hum Tere,1979.0,Rajat Rakshit,Vinod Mehra,Hindi
1616912,Anjane Mein,1978.0,Samir Ganguly,Rishi Kapoor,Hindi
1616921,Jagadguru Aadisankaran,1977.0,P Bhaskaran,Murali Mohan,Malayalam
1616939,Olavu Gelavu,1977.0,,Dr. Rajkumar,Kannada
1616956,Vaira Nenjam,1975.0,C. V. Sridhar,Sivaji Ganesan,Tamil
1616957,Lathial,1975.0,Narayan Ghosh Mita,Farida Akhtar Babita,"Bengali, Bangla"
1616984,School Master,1973.0,B. Ramakrishnaiah Panthulu,R. Muthuraman,Tamil
1617012,Mattilo Manikyam,1971.0,B. V. Prasad,Chalam,Telugu
1617019,Othenante makan,1970.0,Kunchacko,Sathyan,Malayalam
1617034,Mooladhanam,1969.0,P Bhaskaran,Sathyan,Malayalam
1617037,Aalmaram,1969.0,A. Vincent,Prem Nazir,Malayalam
1617042,The Golden Sparrow,1968.0,Bapu,Vijaya Nirmala,Telugu
1617085,Night of the Full Moon,1965.0,Kishore Sahu,Manoj Kumar,Hindi
1617086,Panchavarna Kili,1965.0,K. Shankar,Jaishankar,Tamil
1617096,Ishaara,1964.0,K. Amarnath,Joy Mukherjee,Hindi
1617103,Gehra Daag,1963.0,O.P. Ralhan,,Hindi
1617118,Bhakta Kuchela,1961.0,P Subramaniam,C S R Anjaneyulu,Malayalam
1617156,Chhoo Mantar,1956.0,M. Sadiq,Johnny Walker,Hindi
1617181,Six Years of Freedom,1953.0,T. A. Abraham,Berkeley Hill,Hindi
1617191,Kumari,1952.0,R. Padmanabhan,M. G. Ramachandran,Tamil
1617199,Biyallish,1951.0,Hemen Gupta,Pradeep Kumar,"Bengali, Bangla"
1617249,Sivakavi,1943.0,S. M. Sriramulu Naidu,S. Jayalakshmi,Tamil
1617547,Force 3,,,John Abraham,Hindi
1617706,Space Monkey,,Rethiesh Subramanyam,Dominic Donald,Tamil
1617735,Untitled Meena Kumari Biopic,,,,Hindi
1617782,Rush,2024.0,Sathish Poloju,Daisy Bopanna,Telugu
1617806,THE ROOTS OF THE LEGS,2024.0,Lingeshwer S,Subaya,Tamil
1617818,Sitara,2024.0,Rahul Amaravathi,Sai Kiran,Telugu
1617892,Moonamghattam,2023.0,Rani Vijayan,Joe Eshwar,Malayalam
1617919,Ramanna Youth,2023.0,Abhai Naveen,bunny abiran,Telugu
1617992,Made in Chittagong,2023.0,Imraul Rafat,Partha Barua,"Bengali, Bangla"
1618005,Furs and Strands,2023.0,Ravikant Jaiswal,Mrunal Vankhede,Hindi
1618082,Kahani Rubberband Ki,2022.0,Sarika Sanjot,Manish Raisinghani,Hindi
1618094,Haar Mana Haar,2022.0,Raja Chanda,Ayoshi Talukdar,"Bengali, Bangla"
1618201,Rohingya - People from nowhere,2021.0,Haider Khan,Tangia Zaman Methila,Hindi
1618202,Naad The Sound,2021.0,Abhijit Ashok Paul,Debashis Iyer,"Bengali, Bangla"
1618208,Nirbhaya - Somaajer Lokkhi,2021.0,Anshuman Pratyush,Hiya Dey,"Bengali, Bangla"
1618210,The Lost Kiss,2021.0,Shawn Gupta,Ayush Dubey,Hindi
1618268,Belief,2021.0,Masud Akhond,Safayet Moral,"Bengali, Bangla"
1618287,Ele But Gele na,2021.0,Unmesh Ganguly,Srimanta Chatterjee,"Bengali, Bangla"
1618363,Sayonee,2020.0,Nitin Kumar Gupta,Tanmay Ssingh,Hindi
1618445,Ghar Se,2020.0,Mridul Nair,Nimisha Sajayan,Hindi
1618520,Fun,2019.0,Kajal Arefin Ome,Afran Nisho,"Bengali, Bangla"
1618577,Randhawa,2019.0,Sunil S Acharya,Apoorva Srinivasan,Kannada
1618578,Vijayaratha,2019.0,Ajay Surya,Arpitha Gowda,Kannada
1618618,Udgharsha,2019.0,Sunil Kumar Desai,Sai Dhanshika,Kannada
1618685,Thirudathey Papa Thirudathey,2018.0,Shalini Balasundaram,Saresh D7,Tamil
1618689,May,2018.0,Harold Antony Paulson,,Malayalam
1618690,Pedavi Datani Matokatundhi,2018.0,,Raavan Reddy,Telugu
1618773,Allama,2017.0,T. S. Nagabharana,Dhananjay,Kannada
1618803,Julieum 4 Perum,2017.0,R. V. Satheesh,Amudhavanan,Tamil
1618900,Uyire Uyire,2016.0,A. Rajasekhar,Siddhu,Tamil
1618936,Akkaldhamayile Pennu,2015.0,Jayaram Kailas,Malavika Nair,Malayalam
